"id","geom","name","population","region"
266,"0101000020E6100000713D0AD7A370F13FF8C264AA60B44840","Sotteville-lès-Rouen","28958","Normandie"
267,"0101000020E6100000E9482EFF213D1340B6847CD0B3114640","Orange","28922","Provence-Alpes-Côte d’Azur"
268,"0101000020E6100000FC1873D712321440F38E537424074640","Carpentras","28798","Provence-Alpes-Côte d’Azur"
269,"0101000020E6100000DD240681954303400F9C33A2B4574840","Draveil","28741","Île-de-France"
270,"0101000020E61000002D211FF46CD613406DC5FEB27BE24640","Décines-Charpieu","28604","Auvergne-Rhône-Alpes"
271,"0101000020E6100000B30C71AC8B5B044052B81E85EB694840","Villiers-sur-Marne","28592","Île-de-France"
272,"0101000020E610000048E17A14AE47F13FF6285C8FC2F54840","Dieppe","28561","Normandie"
273,"0101000020E61000007B14AE47E17A0340FED478E926714840","Romainville","28536","Île-de-France"
274,"0101000020E610000082E2C798BB960A400D71AC8BDBB04840","Soissons","28522","Hauts-de-France"
275,"0101000020E61000008D976E1283C01C402FDD240681D54540","Saint-Laurent-du-Var","28511","Provence-Alpes-Côte d’Azur"
276,"0101000020E6100000AE47E17A14AEF13FFF21FDF675B04840","Saint-Étienne-du-Rouvray","28500","Normandie"
277,"0101000020E61000000EBE30992A181540C217265305CB4640","Bourgoin-Jallieu","28494","Auvergne-Rhône-Alpes"
278,"0101000020E610000068226C787A2502403D0AD7A370754840","Bois-Colombes","28468","Île-de-France"
279,"0101000020E6100000DCD78173461403404ED1915CFE534840","Grigny","28265","Île-de-France"
280,"0101000020E61000003255302AA9930240713D0AD7A3604840","Fresnes","28230","Île-de-France"
281,"0101000020E61000008CB96B09F92003408C4AEA0434814840","Villiers-le-Bel","28041","Île-de-France"
282,"0101000020E61000009F3C2CD49AE60740B4C876BE9F524940","Lomme","28006","Hauts-de-France"
283,"0101000020E6100000FD87F4DBD781F53FA52C431CEBCA4540","Tournefeuille","27688","Occitanie"
284,"0101000020E61000002B1895D409E8034001DE02098A5F4840","Limeil-Brévannes","27684","Île-de-France"
285,"0101000020E6100000B459F5B9DA0A014054742497FF684840","Le Chesnay","27683","Île-de-France"
286,"0101000020E6100000A835CD3B4E510240454772F90F694840","Vanves","27466","Île-de-France"
287,"0101000020E610000033333333333308403333333333534940","Lambersart","27415","Hauts-de-France"
288,"0101000020E61000002F6EA301BC05F8BF18265305A39A4740","Saint-Sébastien-sur-Loire","27383","Pays de la Loire"
289,"0101000020E6100000462575029A8804403333333333734840","Montfermeil","27201","Île-de-France"
290,"0101000020E61000006519E25817371C40FCA9F1D24DCA4540","Vallauris","27072","Provence-Alpes-Côte d’Azur"
291,"0101000020E610000058CA32C4B12E044098DD938785624840","Sucy-en-Brie","26974","Île-de-France"
292,"0101000020E6100000D044D8F0F44AFD3F6DC5FEB27B524840","Rambouillet","26933","Île-de-France"
293,"0101000020E6100000F6285C8FC2F5F9BF5F29CB10C7A24740","Orvault","26924","Pays de la Loire"
294,"0101000020E61000006DC5FEB27B7202402063EE5A424E4840","Brétigny-sur-Orge","26878","Île-de-France"
295,"0101000020E6100000E17A14AE47E11E40A4703D0AD7434840","Illkirch-Graffenstaden","26830","Grand Est"
296,"0101000020E6100000B81E85EB51B8DE3FCDCCCCCCCC6C4640","Bergerac","26823","Nouvelle-Aquitaine"
297,"0101000020E6100000D95F764F1E9605407958A835CD6B4840","Bussy-Saint-Georges","26806","Île-de-France"
298,"0101000020E61000001973D712F201144098DD938785CA4540","Miramas","26668","Provence-Alpes-Côte d’Azur"
299,"0101000020E610000072F90FE9B7AFB3BFE17A14AE47A14740","Saumur","26599","Pays de la Loire"
300,"0101000020E61000003E7958A8354D0A40E17A14AE47194840","Sens","26586","Bourgogne-Franche-Comté"
301,"0101000020E61000005D6DC5FEB23B1340EC51B81E85DB4640","Oullins","26583","Auvergne-Rhône-Alpes"
302,"0101000020E610000052B81E85EBD10140A54E401361834840","Taverny","26576","Île-de-France"
303,"0101000020E610000039454772F90F0240EA95B20C717C4840","Sannois","26484","Île-de-France"
304,"0101000020E610000052B81E85EBD10440C4B12E6EA3794840","Villeparisis","26471","Île-de-France"
305,"0101000020E61000005F984C158C8A1040CA54C1A8A4D64540","Lunel","26273","Occitanie"
306,"0101000020E6100000696FF085C954F2BF8FC2F5285C4F4640","La Teste-de-Buch","26248","Nouvelle-Aquitaine"
307,"0101000020E610000010E9B7AF032714403333333333EB4540","Cavaillon","26198","Provence-Alpes-Côte d’Azur"
308,"0101000020E61000004694F6065F98034066666666667E4840","Gonesse","26019","Île-de-France"
309,"0101000020E61000005E4BC8073D9B0740925CFE43FA354940","Hénin-Beaumont","25917","Hauts-de-France"
310,"0101000020E61000003333333333331B40E17A14AE47C14740","Montbéliard","25809","Bourgogne-Franche-Comté"
311,"0101000020E610000013F241CF66D5B73F2CD49AE61D374840","Alençon","25775","Normandie"
312,"0101000020E61000007DAEB6627FD9F03F32772D211FB44840","Le Grand-Quevilly","25771","Normandie"
313,"0101000020E61000003CBD5296218E004014AE47E17A9C4740","Vierzon","25725","Centre-Val de Loire"
314,"0101000020E6100000C364AA6054D204401361C3D32B6D4840","Champs-Sur-Marne","25610","Île-de-France"
315,"0101000020E61000008126C286A757FF3FEA95B20C71644840","Élancourt","25575","Île-de-France"
316,"0101000020E6100000F6285C8FC2F5F8BF3D0AD7A370BD4540","Biarritz","25532","Nouvelle-Aquitaine"
317,"0101000020E6100000D8F0F44A59860340AD69DE718A764640","Aurillac","25531","Auvergne-Rhône-Alpes"
318,"0101000020E6100000FB5C6DC5FEB2E3BF7B14AE47E1624640","Gradignan","25435","Nouvelle-Aquitaine"
319,"0101000020E6100000EC2FBB270F0B184055302AA913904540","La Garde","25380","Provence-Alpes-Côte d’Azur"
320,"0101000020E6100000B7D100DE020904406FF085C954594840","Brunoy","25354","Île-de-France"
321,"0101000020E6100000ACADD85F764F0240CC5D4BC807654840","Fontenay-aux-Roses","25342","Île-de-France"
322,"0101000020E6100000F90FE9B7AF03E1BF2041F163CC6D4640","Cenon","25292","Nouvelle-Aquitaine"
323,"0101000020E6100000986E1283C04A01408F53742497374840","Étampes","25287","Île-de-France"
324,"0101000020E6100000E3361AC05B200540CE88D2DEE0434940","Béthune","25193","Hauts-de-France"
325,"0101000020E6100000E4141DC9E53FF63F5396218E75D14540","Blagnac","25152","Occitanie"
326,"0101000020E61000004ED1915CFE43E4BF01DE02098ADF4640","Saintes","25148","Nouvelle-Aquitaine"
327,"0101000020E6100000910F7A36AB3E0240AC8BDB68007F4840","Eaubonne","25139","Île-de-France"
328,"0101000020E610000032E6AE25E483F7BFAF25E4839E954740","Vertou","25045","Pays de la Loire"
329,"0101000020E610000027A089B0E1690B40E3361AC05B104740","Vichy","24854","Auvergne-Rhône-Alpes"
330,"0101000020E6100000AF94658863DD024048E17A14AE674840","Le Kremlin-Bicêtre","24850","Île-de-France"
331,"0101000020E6100000B5A679C7293AF53FC217265305BB4540","Muret","24813","Occitanie"
332,"0101000020E6100000780B24287E0C074055302AA913584940","Armentières","24778","Hauts-de-France"
333,"0101000020E6100000ADFA5C6DC5FE0C40711B0DE02DC84840","Laon","24710","Hauts-de-France"
334,"0101000020E6100000B1506B9A779C014086C954C1A87C4840","Cormeilles-en-Parisis","24681","Île-de-France"
335,"0101000020E6100000B81E85EB51B8CEBFF6285C8FC2754640","Libourne","24511","Nouvelle-Aquitaine"
336,"0101000020E61000004FAF946588E30040CB10C7BAB8854840","Saint-Ouen-l’Aumône","24385","Île-de-France"
337,"0101000020E61000009A9999999999044022FDF675E02C4640","Rodez","24319","Occitanie"
338,"0101000020E6100000CDCCCCCCCCCCE4BF0C93A98251714640","Eysines","24109","Nouvelle-Aquitaine"
339,"0101000020E6100000C8073D9B559F0240D5E76A2BF6774840","Villeneuve-la-Garenne","24023","Île-de-France"
340,"0101000020E610000000000000000004403333333333734840","Les Pavillons-sous-Bois","23960","Île-de-France"
341,"0101000020E6100000ABCFD556EC2FE3BF82E2C798BB6E4640","Le Bouscat","23924","Nouvelle-Aquitaine"
342,"0101000020E61000004DF38E537424034048BF7D1D385F4840","Orly","23853","Île-de-France"
343,"0101000020E610000058CA32C4B1EE1740B6847CD0B3914540","La Valette-du-Var","23795","Provence-Alpes-Côte d’Azur"
344,"0101000020E6100000D7A3703D0AD7F73FEC51B81E858B4840","Vernon","23777","Normandie"
345,"0101000020E6100000C976BE9F1AAF0340C3D32B65195A4840","Montgeron","23775","Île-de-France"
346,"0101000020E61000009FABADD85FF61540F9A067B3EA8B4740","Dole","23770","Bourgogne-Franche-Comté"
347,"0101000020E61000007C613255302A01408C4AEA0434794840","Maisons-Laffitte","23611","Île-de-France"
348,"0101000020E61000001FF46C567DAEEEBFE3C798BB96F84640","Rochefort","23583","Nouvelle-Aquitaine"
349,"0101000020E61000005C8FC2F5285C0340713D0AD7A3704840","Les Lilas","23402","Île-de-France"
350,"0101000020E6100000780B24287ECC1340B6847CD0B3514840","Saint-Dizier","23382","Grand Est"
351,"0101000020E61000006F8104C58FB101405396218E75694840","Sèvres","23251","Île-de-France"
352,"0101000020E6100000A857CA32C4B1E0BF545227A089704640","Lormont","23128","Nouvelle-Aquitaine"
353,"0101000020E61000009487855AD3BC0AC027A089B0E1E14740","Lanester","23026","Bretagne"
354,"0101000020E6100000E78C28ED0DBE1640E25817B7D1984640","Fontaine","22906","Auvergne-Rhône-Alpes"
355,"0101000020E6100000E5F21FD26F5FFD3F5AF5B9DA8A0D4940","Abbeville","22837","Hauts-de-France"
356,"0101000020E61000006519E25817370540DA1B7C6132654840","Roissy-en-Brie","22836","Île-de-France"
357,"0101000020E610000095D40968226C02400BB5A679C7814940","Grande-Synthe","22777","Hauts-de-France"
358,"0101000020E6100000780B24287E0C0E40FE65F7E461B94540","Frontignan","22731","Occitanie"
359,"0101000020E6100000F2B0506B9A770140DCD7817346644840","Vélizy-Villacoublay","22649","Île-de-France"
360,"0101000020E610000019E25817B7D1D4BFB5A679C7299A4840","Hérouville-Saint-Clair","22638","Normandie"
361,"0101000020E61000006D567DAEB62217405F29CB10C7EA4540","Manosque","22485","Provence-Alpes-Côte d’Azur"
362,"0101000020E6100000CC7F48BF7D1D0840917EFB3A704E4940","Loos","22426","Hauts-de-France"
363,"0101000020E61000001F85EB51B81E13406F1283C0CAE14640","Tassin-la-Demi-Lune","22403","Auvergne-Rhône-Alpes"
364,"0101000020E6100000F7E461A1D63405409487855AD36C4840","Torcy","22361","Île-de-France"
365,"0101000020E6100000C8073D9B559F1640B84082E2C7204740","Oyonnax","22336","Auvergne-Rhône-Alpes"
366,"0101000020E6100000AE47E17A14AE0F40B003E78C28854840","Épernay","22330","Grand Est"
367,"0101000020E61000000612143FC6DCF03F1EA7E8482EB74840","Le Petit-Quevilly","22291","Normandie"
368,"0101000020E610000045D8F0F44A5903407958A835CD6B4840","Saint-Mandé","22248","Île-de-France"
369,"0101000020E610000023DBF97E6ABCE23F986E1283C0D24540","Auch","22200","Occitanie"
370,"0101000020E61000009031772D211F0540D1915CFE43424840","Dammarie-lè-Lys","22177","Île-de-France"
371,"0101000020E61000000D71AC8BDB68FE3FD881734694EE4740","Olivet","22168","Centre-Val de Loire"
372,"0101000020E610000075029A081B9E024069006F81047D4840","Deuil-la-Barre","22165","Île-de-France"
373,"0101000020E610000033333333333313403D0AD7A370DD4640","Sainte-Foy-lès-Lyon","22141","Auvergne-Rhône-Alpes"
374,"0101000020E6100000E3361AC05BA008405BB1BFEC9E0C4640","Millau","22002","Occitanie"
375,"0101000020E610000058A835CD3B8E14404A7B832F4C0E4840","Chaumont","21990","Grand Est"
376,"0101000020E6100000C520B07268910840C05B2041F1534940","La Madeleine","21968","Hauts-de-France"
377,"0101000020E61000008FC2F5285C8FE63FB1BFEC9E3C344640","Villeneuve-sur-Lot","21915","Nouvelle-Aquitaine"
378,"0101000020E6100000E3C798BB9690FBBF4182E2C7989B4740","Couëron","21862","Pays de la Loire"
379,"0101000020E61000006519E25817370F4044696FF085D14540","Castelnau-le-Lez","21838","Occitanie"
380,"0101000020E6100000AA8251499DC01B406744696FF0C54540","Mandelieu-la-Napoule","21836","Provence-Alpes-Côte d’Azur"
381,"0101000020E61000007B14AE47E17A0440F6285C8FC2554840","Combs-la-Ville","21811","Île-de-France"
382,"0101000020E6100000E86A2BF6979D184022FDF675E08C4840","Montigny-lès-Metz","21749","Grand Est"
383,"0101000020E61000001C7C613255B002408FC2F5285C674840","Arcueil","21721","Île-de-France"
384,"0101000020E61000009A99999999991B40B81E85EB51984840","Forbach","21652","Grand Est"
385,"0101000020E6100000BE30992A1895024074B515FBCB7E4840","Montmorency","21647","Île-de-France"
386,"0101000020E610000048E17A14AE471E40EC51B81E85CB4740","Saint-Louis","21646","Grand Est"
387,"0101000020E610000054742497FF9001403A92CB7F487F4840","Montigny-lès-Cormeilles","21638","Île-de-France"
388,"0101000020E61000001895D409686218400BB5A679C7F14640","Seynod","21595","Auvergne-Rhône-Alpes"
389,"0101000020E61000008C4AEA043411F1BF5396218E75514640","Gujan-Mestras","21543","Nouvelle-Aquitaine"
390,"0101000020E6100000F90FE9B7AFC31140D881734694664740","Le Creusot","21491","Bourgogne-Franche-Comté"
391,"0101000020E610000092CB7F48BF3D15406ADE718A8EB44540","Les Pennes-Mirabeau","21411","Provence-Alpes-Côte d’Azur"
392,"0101000020E6100000A835CD3B4E911840D93D7958A8F54640","Annecy-le-Vieux","21390","Auvergne-Rhône-Alpes"
393,"0101000020E61000008195438B6CE7154035EF384547BA4540","Gardanne","21376","Provence-Alpes-Côte d’Azur"
394,"0101000020E61000008E06F01648500440CDCCCCCCCC5C4940","Hazebrouck","21353","Hauts-de-France"
395,"0101000020E6100000A779C7293A120140992A1895D4594840","Gif-sur-Yvette","21308","Île-de-France"
396,"0101000020E610000013F241CF6655034012143FC6DC5D4840","Villeneuve-le-Roi","21214","Île-de-France"
397,"0101000020E6100000075F984C158C004042CF66D5E77A4840","Achères","21098","Île-de-France"
398,"0101000020E6100000F7E461A1D634094074B515FBCB564940","Croix","21087","Hauts-de-France"
399,"0101000020E61000009CA223B9FC070540787AA52C43444840","Le Mée-sur-Seine","21071","Île-de-France"
400,"0101000020E610000023DBF97E6ABCFE3F8104C58F31F74740","Fleury-les-Aubrais","21070","Centre-Val de Loire"
401,"0101000020E6100000E9B7AF03E78CFF3FF7E461A1D6F44740","Saint-Jean-de-Braye","21054","Centre-Val de Loire"
402,"0101000020E610000079E92631082C13400C022B8716D94640","Saint-Genis-Laval","21019","Auvergne-Rhône-Alpes"
403,"0101000020E61000008BFD65F7E4E1084044696FF085514940","Mons-en-Baroeul","21017","Hauts-de-France"
404,"0101000020E61000002041F163CC5D024070CE88D2DE584840","Longjumeau","20964","Île-de-France"
405,"0101000020E6100000E0BE0E9C332203405E4BC8073D834940","Coudekerque-Branche","20925","Hauts-de-France"
406,"0101000020E6100000228E75711B0D044011363CBD526E4840","Neuilly-Plaisance","20915","Île-de-France"
407,"0101000020E6100000B1E1E995B20CFEBFF8C264AA606C4740","Challans","20898","Pays de la Loire"
408,"0101000020E61000006C787AA52C430240BF7D1D38677C4840","Saint-Gratien","20893","Île-de-France"
409,"0101000020E610000003098A1F63EE1540DE02098A1FAB4540","Allauch","20860","Provence-Alpes-Côte d’Azur"
410,"0101000020E6100000C1A8A44E401301403255302AA96B4840","La Celle-Saint-Cloud","20830","Île-de-France"
411,"0101000020E610000048E17A14AE471C40AE47E17A148E4840","Sarreguemines","20820","Grand Est"
412,"0101000020E61000005305A3923A010940A3923A014D644940","Halluin","20808","Hauts-de-France"
413,"0101000020E6100000BEC117265385024016FBCBEEC9634840","Bourg-la-Reine","20769","Île-de-France"
414,"0101000020E6100000CDCCCCCCCCCCF0BF7B14AE47E1DA4540","Dax","20762","Nouvelle-Aquitaine"
415,"0101000020E61000005E4BC8073D9B07400C93A98251314840","Montereau-faut-Yonne","20712","Île-de-France"
416,"0101000020E610000007CE1951DA5B13403333333333834740","Beaune","20711","Bourgogne-Franche-Comté"
417,"0101000020E61000006E3480B740820140D6C56D3480674840","Chaville","20702","Île-de-France"
418,"0101000020E6100000302AA913D0C40240143FC6DCB5544840","Morsang-sur-Orge","20619","Île-de-France"
419,"0101000020E610000005C58F31772DF3BF85EB51B81E2D4840","Fougères","20528","Bretagne"
420,"0101000020E6100000DE02098A1F63FB3FCDCCCCCCCC7C4840","Mantes-la-Ville","20499","Île-de-France"
421,"0101000020E6100000CE88D2DEE00B0940A1F831E6AE554940","Wasquehal","20485","Hauts-de-France"
422,"0101000020E610000055C1A8A44EC00240158C4AEA04844940","Saint-Pol-sur-Mer","20479","Hauts-de-France"
423,"0101000020E6100000F90FE9B7AF031640295C8FC2F5D84540","Pertuis","20397","Provence-Alpes-Côte d’Azur"
424,"0101000020E610000003098A1F63EE04406744696FF07D4840","Mitry-Mory","20353","Île-de-France"
425,"0101000020E610000002BC051214BF034088635DDC46A34840","Nogent-sur-Oise","20298","Hauts-de-France"
426,"0101000020E61000000612143FC65C1640029A081B9EAE4640","Voiron","20248","Auvergne-Rhône-Alpes"
427,"0101000020E6100000713D0AD7A3700540DD24068195634840","Ozoir-la-Ferrière","20191","Île-de-France"
428,"0101000020E6100000713D0AD7A370CD3F3333333333934840","Lisieux","20171","Normandie"
429,"0101000020E61000006B2BF697DD930940AC8BDB6800DF4640","Cournon-d’Auvergne","20157","Auvergne-Rhône-Alpes"
430,"0101000020E6100000DE9387855A1313404182E2C798CB4640","Givors","20121","Auvergne-Rhône-Alpes"
431,"0101000020E61000004DF38E5374A40BC0F6285C8FC25D4840","Lannion","20040","Bretagne"
432,"0101000020E61000003480B74082E2F7BF5917B7D100A64740","Carquefou","20032","Pays de la Loire"
433,"0101000020E610000050FC1873D79204408FE4F21FD2674840","Le Plessis-Trévise","20025","Île-de-France"
434,"0101000020E610000095D40968226C0240295C8FC2F5504840","Saint-Michel-sur-Orge","19965","Île-de-France"
435,"0101000020E6100000295C8FC2F5280B4099BB96900F2A4940","Denain","19933","Hauts-de-France"
436,"0101000020E6100000B1E1E995B20CF73FE17A14AE47394640","Cahors","19907","Occitanie"
437,"0101000020E6100000696FF085C9941340E17A14AE47794640","Bourg-lès-Valence","19889","Auvergne-Rhône-Alpes"
438,"0101000020E6100000166A4DF38ED30240C3D32B6519624840","Chevilly-Larue","19863","Île-de-France"
439,"0101000020E6100000000000000080024052B81E85EB594840","Chilly-Mazarin","19858","Île-de-France"
440,"0101000020E6100000A1D634EF3845DFBFEC51B81E856B4740","Bressuire","19733","Nouvelle-Aquitaine"
441,"0101000020E6100000EB73B515FBCB1B40F8C264AA60244840","Saint-Dié-des-Vosges","19724","Grand Est"
442,"0101000020E6100000BF0E9C33A2341440A1F831E6AEF54540","L’Isle-sur-la-Sorgue","19706","Provence-Alpes-Côte d’Azur"
443,"0101000020E61000001AC05B2041F1F9BF1F85EB51B8964740","Bouguenais","19658","Pays de la Loire"
444,"0101000020E6100000A5BDC117265302403255302AA9634840","Sceaux","19606","Île-de-France"
445,"0101000020E6100000295C8FC2F5A80A408E06F01648484740","Moulins","19563","Auvergne-Rhône-Alpes"
446,"0101000020E61000002AA913D044D8F8BF2063EE5A42A64740","La Chapelle-sur-Erdre","19526","Pays de la Loire"
447,"0101000020E6100000F163CC5D4BC803409A779CA223694840","Joinville-le-Pont","19516","Île-de-France"
448,"0101000020E6100000EE5A423EE8590FC02B1895D409F04740","Concarneau","19502","Bretagne"
449,"0101000020E6100000265305A392FA1B40CDCCCCCCCCCC4540","Mougins","19489","Provence-Alpes-Côte d’Azur"
450,"0101000020E6100000DDB5847CD0B3084013F241CF664D4940","Ronchin","19477","Hauts-de-France"
451,"0101000020E6100000705F07CE19D11D408C4AEA0434214840","Sélestat","19360","Grand Est"
452,"0101000020E61000001361C3D32B65F13F3333333333BB4840","Mont-Saint-Aignan","19262","Normandie"
453,"0101000020E61000000BB5A679C769134009F9A067B3DA4640","Saint-Fons","19254","Auvergne-Rhône-Alpes"
454,"0101000020E610000052B81E85EB9119408351499D80D64640","Albertville","19214","Auvergne-Rhône-Alpes"
455,"0101000020E610000014AE47E17A140F405AF5B9DA8A854640","Le Puy-en-Velay","19061","Auvergne-Rhône-Alpes"
456,"0101000020E6100000F2B0506B9A77F1BFCA54C1A8A48E4840","Saint-Lô","19024","Normandie"
457,"0101000020E61000006666666666E6084051DA1B7C61F24640","Riom","19011","Auvergne-Rhône-Alpes"
458,"0101000020E61000000000000000800040917EFB3A70664840","Saint-Cyr-l’École","19011","Île-de-France"
459,"0101000020E61000002497FF907EBB1E408FC2F5285C474840","Lingolsheim","18930","Grand Est"
460,"0101000020E6100000E78C28ED0DBEF43F0E4FAF9465C84540","Plaisance-du-Touch","18888","Occitanie"
